,id,screen_name,name,created_at,full_text,complaints,discomfort_score,month,mentions
291,181063,MDHauCombat,Maître D'hôtel Extra En Detresse!,2024-07-09 10:44:26+00:00,   ce fournisseur d électricité sont des voleurs !  1400 euros en 2 mois de factures et surtout ne pouvant donner aucune explications c est terrible . #nepasprendreengie,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-07,"['@engiepartfr', '@coopsecudefense']"
292,181108,Granox93,Le G,2024-07-10 16:45:53+00:00,"en 3 ans, je suis passé de 35 euros d’électricité à 80 puis 150, c’est une dinguerie je vais commencer à me brancher sur l’éclairage public vous allez voir ","['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-07,['@engiepartfr']
293,181170,CarreraMag36695,Carrera Magda,2024-07-12 09:48:21+00:00, inacceptable!! j’attends depuis plus d’une semaine d’être rappeler en urgence par un chauffagiste!! je ne peux pas dormir chez moi à cause de vous! vous êtes scandaleux!!honte sur vous et l’impossibilité d’accéder à vos service!! #engie #serviceclient #intouchable,"['pannes et urgences', 'service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2024-07,['@engiepartfr']
294,181173,Rickylaroche53,rickylaroche53,2024-07-12 11:45:20+00:00, bonjour. je suis passé de engie part à engie pro mais vous continuez le contrat malgré la demande de résiliation par engie pro. pouvez vous m'aidez svp?,"['service client injoignable', 'délai d’intervention']",100,2024-07,['@engiepartsav']
295,181302,alexonflux,Alexandre COUVREUX,2024-07-16 01:05:44+00:00," en même temps... vous avez regardé votre prix du kilowatts ?! en 1 an, c'est l'explosion... +50% pour moi. merci ","['problèmes de facturation', 'délai d’intervention']",90,2024-07,"['@alertesinfos', '@engiepartfr']"
296,181312,ben_blow,BenBlow,2024-07-16 07:40:29+00:00," c’est vraiment une société qui se fou de ses clients.  leur app est bidon. n’est jamais à jour, c’est jamais de leur faute toujours celle du client.  pourtant avec tout le fric qu’ils prennent ils devraient avoir un truc fonctionnel mais non. franchement à fuir.","['service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2024-07,['@engiepartfr']
297,181323,Elody_C,Elody ✨,2024-07-16 14:56:14+00:00,hello  c’est possible de discuter en privé ??,[],0,2024-07,['@engiepartfr']
298,181348,_huynhlucy,😼😸,2024-07-17 07:42:42+00:00, ça va de passer mes mensualités de 80€ à 170€ ??? vous êtes des grands malades j’ai 40m2 ,['délai d’intervention'],60,2024-07,['@engiepartfr']
299,181349,0Poliak,elPoliak,2024-07-17 08:23:44+00:00, alors comme ça on veut pas rembourser ses client et on leur impute des délais et des contraintes effarantes alors que c’est vous qui êtes en tord ? ça commence à faire beaucoup la non ?,"['pannes et urgences', 'délai d’intervention']",100,2024-07,['@engiepartfr']
300,181392,io_kbt,Kevin.eth.io,2024-07-18 12:55:46+00:00, bonjour j’ai une question puis-je savoir si c’est possible de savoir si quelqu’un est branché sur mon compteur électrique ???,[],0,2024-07,['@engiepartfr']
301,181430,Fred_PG21,Fred | Pocket Gamers |,2024-07-19 14:03:54+00:00," merci pour ce jour d'attente pour l'entretien de ma chaudière. passage dans la matinée (8h-12h) et aucun appel. après 5 appels au numéro fourni, toujours aucune nouvelle du technicien.  avoir pris sa matinée, puis prendre un avertissement du patron j'adore.","['pannes et urgences', 'problèmes avec l’application', 'délai d’intervention']",100,2024-07,['@engiepartfr']
302,181431,vr54110,Cy Ga (vr54110),2024-07-19 14:43:34+00:00," pour cela faudrait que votre site marche, impossible de se connecter depuis plus d'1 mois",['délai d’intervention'],60,2024-07,['@engiepartfr']
303,181500,Florian_fdl,Florian,2024-07-21 12:37:33+00:00,hey  comment vous pouvez justifier que je consomme moins en mai qu’en janvier mais que je paie 3 fois plus cher ? le prix de l’abonnement a déjà doublé et le prix de l’électricité n’a pas triplé à ce que je sache.  moins je consomme et plus je suis facturé ?! https://t.co/fip5edjflq,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-07,['@engiepartfr']
304,181547,Unealgerienne3,HONEY🐝,2024-07-22 19:29:13+00:00,   vous croyez que c’est normal de couper le gaz quand on a 2 enfants en bas âge sans nous prévenir en plus??? parce que votre sois disant message envoyer le 11/07 il est inexistant. faut arrêter de se foutre de la gueule du monde à un moment https://t.co/3uxsedp3xy,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-07,"['@engiegroup', '@engiepartfr', '@grdf']"
305,181578,nicolasvoisin,Nicolas,2024-07-23 15:45:23+00:00, bonjour. comment résilier son abonnement quand on a déménagé ? j’essaie de vous joindre depuis un mois ,"['problèmes de facturation', 'délai d’intervention']",90,2024-07,['@engiepartfr']
306,181581,Lalutotale,La Lu Totale ! 👑,2024-07-23 18:22:47+00:00,45 min au téléphone avec  pour tenter de comprendre leurs tableaux aux intitulés trompeurs pr notre offre qui change au 1er septembre. je fais les calculs avec la dame. en se basant sur notre conso réelle de 2023 : tarif +46% !  mais vous êtes malades !!,"['problèmes de facturation', 'pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2024-07,['@engiepartfr']
307,181628,cnudde_lila,Liluxe🌼,2024-07-25 00:54:10+00:00,"   je veux bien être gentille, mais les mail à 2h38, pour me dire que vous changer mon échéancier mais en plus vous l’augmenter de 40€, vous vous êtes cru ou ?",['délai d’intervention'],60,2024-07,"['@engiegroup', '@engiepartfr']"
308,181699,KiddoLG,Gemini Josette,2024-07-27 00:07:19+00:00,"  pires escrocs, ça vous dérange pas de faire payer 400€ a une de vos clientes tout simplement parce qu'une de vos salariées n'a pas été capable de faire son travail correctement ? la honte absolue.",['délai d’intervention'],60,2024-07,"['@engiegroup', '@engiepartfr']"
309,181786,Clem_C9,j,2024-07-29 09:31:02+00:00,depuis le mois de juin je demande une facture à mon service client engie. ma dernière facture date de septembre 2023. service client qui se permet de raccrocher au nez de ses clients. il ne donne aucune solution. à ce jour toujours aucune facture. #engie  ,"['problèmes de facturation', 'service client injoignable', 'délai d’intervention']",100,2024-07,"['@engiegroup', '@engiepartfr']"
310,181796,nestor_RamJim_,@Palmira,2024-07-29 16:35:26+00:00," mes plus sincères remerciements, a tout le personnel, pour force majeure j'ai du déménager, votre personnel un 10/10 mil fois merci",[],0,2024-07,['@engiepartfr']
311,181819,OceaneLoubiere,👀🍍,2024-07-30 07:36:26+00:00, merci d'arrêter de balader les gens!!! et de faire votre travail  #escroc,[],0,2024-07,['@engiepartfr']
312,181858,AtosTilny,AtosTilny,2024-07-31 09:24:16+00:00, bonjour j'aurais besoin d'informations svp,[],0,2024-07,['@engiepartfr']
313,182007,Fred_PG21,Fred | Pocket Gamers |,2024-08-04 12:13:55+00:00," bonjour, plus de 10h de coupures d'électricité en 2 jours avec les chaleurs actuelles... aucune heure de fin de travaux un dimanche. actuellement, il est 14h, la coupure à commencer à 8h30...  j'ai le droit d'avoir de l'électricité pour manger ou de l'eau chaude ?","['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-08,['@enedis_bourg']
314,182037,Valywmb,Bonioma 📵,2024-08-05 08:00:27+00:00, pour finir plus vite une facture on me dit non mais vous avez pas d’argent ?,"['problèmes de facturation', 'délai d’intervention']",90,2024-08,['@engiepartfr']
315,182044,Alex_aka_Gor,aatgrog,2024-08-05 12:55:44+00:00, ou comment se moquer des clients ? le service clients qui me passe le service facturation car il n'est pas capable d'effectuer une demande à son collègue : c'est n'importe quoi !  #leclientfaitletravaildesemployes,['service client injoignable'],40,2024-08,['@engiepartfr']
316,182047,Fred_PG21,Fred | Pocket Gamers |,2024-08-05 14:39:19+00:00,"   bon record battu, 24h de coupure d'électricité en 3 jours, avec un mépris total du conseiller clientèle et de  . une vraie finale de rolland garros, pour ne pas m'indemniser mes pertes alimentaires... oh on est au cambodge ou quoi là ?","['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-08,"['@enedis_bourg', '@chronopost', '@sncfvoyageurs', '@engiepartfr']"
317,182074,WeekendParfait,Ganon Nathalie 💋🚜,2024-08-06 08:32:02+00:00,"  bonjour,  mail de fraude, je ne suis même pas chez vous. souhaitez-vous que je vous fasse suivre ce mail ? https://t.co/qtttyutmup",['délai d’intervention'],60,2024-08,['@engiepartfr']
318,182082,Pierrxt,Pierrot,2024-08-06 13:41:04+00:00," hello, possible d’aller en dm ?",[],0,2024-08,['@engiepartsav']
319,182153,YaakzGaming,Création discord et graphiste,2024-08-08 12:53:07+00:00," 2 mois après les remboursements annuels toujours rien de votre part, toutes les 2 semaines on me dit vos remboursements seront dispo dans 2 semaines et on est le 8 août j’ai toujours rien. franchement organisation à revoir. en attente toujours d’une réponse.","['service client injoignable', 'délai d’intervention']",100,2024-08,['@engiepartfr']
320,182181,Fred_PG21,Fred | Pocket Gamers |,2024-08-09 07:11:05+00:00," est une blague en termes de relation client, incompétent et très condescendant. pour réclamer de l'argent, il savent faire mais pour appliquer des réductions pour défaut de fournitures d'électricité, plus personne...","['problèmes de facturation', 'pannes et urgences', 'problèmes avec l’application']",100,2024-08,['@engiepartfr']
321,182183,Filiyack,Filiyack 🌈,2024-08-09 08:25:16+00:00," 3 questions : 1/ impossible de me connecter, alors que je n'ai aucun problème sur les sites d'eau, d'électricité, impôts et autres. la connexion par france connect ne fonctionne pas non plus pour le site engie parce que 2/ 2/ je ne reçois aucune facture, alors que","['problèmes de facturation', 'pannes et urgences', 'problèmes avec l’application']",100,2024-08,['@engiepartsav']
322,182229,Bochophobe,Bocho',2024-08-10 15:16:49+00:00, besoin de vous ,['délai d’intervention'],60,2024-08,['@engiepartfr']
323,182261,AznarPierre2,mr wick 🐕 (pierre),2024-08-11 12:23:22+00:00, comment pouvez vous me demander 136 euros alors que je vie seul . j'ai pas les moyens ......,"['service client injoignable', 'délai d’intervention']",100,2024-08,['@engiepartfr']
324,182330,vero_absl,vbk🌟 🌹,2024-08-13 10:24:18+00:00," dites messieurs, dames, de engie, ça va, pas trop gêner de faire attendre les gens 15 jours pour régulariser un compteur ? sans deconner","['problèmes de facturation', 'délai d’intervention']",90,2024-08,['@engiepartfr']
325,182331,vr54110,Cy Ga (vr54110),2024-08-13 10:26:51+00:00," votre site web sera de nouveau accessible quand pour consulter mes factures ??? j'en ai besoin pour un justificatif !!! 2 mois que le site est inaccessible !!! ne me dîtes pas de vous parler en mp , je sais que c'est une machine","['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-08,['@engiepartfr']
326,182369,VikingMaure,Épileptique-Gamer,2024-08-14 11:58:18+00:00,"bonjour  j'ignore si vous faites partie des organismes qui ne peuvent plus accéder a leurs dm, mais je viens de vous en envoyer un...","['problèmes avec l’application', 'délai d’intervention']",80,2024-08,['@engiepartsav']
327,182579,LaurentCREPET,Laurent CREPET,2024-08-20 06:50:06+00:00,et un phishing/scam de l'espace clients particuliers de ... ca ne s'arrêtera jamais.  https://t.co/tepgul0au1,['service client injoignable'],40,2024-08,['@engiepartfr']
328,182616,SneeZy_IF,SnZ,2024-08-21 07:39:05+00:00, votre service client est catastrophique ! une honte !,['service client injoignable'],40,2024-08,['@engiepartfr']
329,182633,RaTaNiXxX,"RataniX, l'enfant des âges farouche",2024-08-21 18:52:24+00:00,hé  je crois bien que votre site c'est de la merde ! https://t.co/8ibnmu9ihp,[],0,2024-08,['@engiepartfr']
330,182682,Palolo89,Laurent ancien Batdoudou89,2024-08-23 03:05:19+00:00, bonjour pourriez-vous me dire quand votre application sur téléphone ios va fonctionner correctement ? depuis des semaines impossible de connaître la consommation les comparaisons avec les années antérieures ? merci,"['problèmes de facturation', 'pannes et urgences', 'service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2024-08,['@engiepartfr']
331,182689,casanegra1113,ℙ𝕣𝕚𝕟𝕔𝕖𝕤𝕤 𝔻𝕒𝕚𝕤𝕪 🇫🇷🇲🇦🇩🇿,2024-08-23 07:36:38+00:00,"fidèle cliente depuis des années chez    , mes factures ne font qu’augmenter alors que ma conso n’a pas changé !   envie de résilier mon contrat dans les prochains jours.  il me faut  choisir un autre fournisseur mais je ne sais pas lequel.  vous êtes chez qui vous ?","['problèmes de facturation', 'délai d’intervention']",90,2024-08,['@engiepartfr']
332,182691,ThomsMrns,J’ai fait caca ce matin !,2024-08-23 09:07:53+00:00," faire payer des factures de clôture aux particuliers à cause d’une erreur de votre part , ça vous dérange pas trop ?","['problèmes de facturation', 'problèmes avec l’application', 'délai d’intervention']",100,2024-08,['@engiepartfr']
333,182700,ThomsMrns,J’ai fait caca ce matin !,2024-08-23 15:08:51+00:00,"  nous vous avons déjà contacté pour cette erreur, par téléphone. vous nous avez renvoyé une nouvelle facture avec le même montant à régler … super de se foutre de la gueule des clients de telle façon","['problèmes de facturation', 'service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2024-08,"['@engiepartsav', '@engiepartfr']"
334,182834,B3Izz,B3lz,2024-08-27 07:39:19+00:00," bonjour, j’ai besoin de votre aide :  1 – le 29 juillet je reçois l’appel d’un de vos collaborateurs, m’indiquant qu’il y a une anomalie dans mon index de consommation et me demande d’aller faire une relève sur mon compteur gaz. ce que je fais.","['problèmes de facturation', 'pannes et urgences', 'service client injoignable', 'problèmes avec l’application']",100,2024-08,['@engiepartfr']
335,182844,Rio_Alx,Alexandre Rio 🌱,2024-08-27 14:15:50+00:00,"dis , ce serait bien que tu arrêtes de m’envoyer par mail le bilan de conso du contrat que j’ai transféré quand j’ai déménagé",[],0,2024-08,['@engiepartfr']
336,182874,lecrabedu72,🦅🇨🇵♿️ Le Crabe du 72 ♿️🇨🇵 🦅,2024-08-28 10:30:40+00:00,"euh  je viens juste de regarder le prévisionnel de ma facture de régul : 230.23 euros pour le 16 01 25, sachant que je paie déjà mensuellement 130 euros. vous voulez quoi ? que je me désengage de chez vous ou que je me désengage du gaz ? ","['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-08,"['@engiepartfr', '@engiepartsav']"
337,182888,doucetreize,13,2024-08-28 19:38:14+00:00,  j’arrive pas à me connecter à mon application…. c’est vraiment pénible,['problèmes avec l’application'],20,2024-08,['@engiepartfr']
338,182917,yKSwN7vsXJ2ym0E,フロリアン saoif,2024-08-29 15:09:06+00:00, petit problème engie en voulant recharger ma voiture j'ai été débité 2 fois https://t.co/r8uf8rnjea,[],0,2024-08,['@engiepartsav']
339,182925,arthur_pcd_,Arthur,2024-08-29 19:55:49+00:00, me demande 215€ de régularisation ++++ augmentation des mensualités pour l’année suivante de 20€/mois mais on est où là  je vivais à 17*c tout l’hiver à faire mon petit citoyen modèle là,"['problèmes de facturation', 'service client injoignable', 'délai d’intervention']",100,2024-08,['@engiepartfr']
340,182950,gptournier,Guillaume Tournier,2024-08-30 12:28:43+00:00," , tjs aussi cata le service client … jamais de réponse , hier des techniciens qui se présentent chez moi pour une inter faite y a 6 mois, et dont j’attend tjs la facture. un devis de réparation signé en juillet , aucune date à ce jour … la plateforme ne sert à rien","['problèmes de facturation', 'pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2024-08,['@engiepartfr']
341,183015,PierrOM26,pierrOM⚪️Ⓜ️⚪️Ⓜ️⚪️Ⓜ️,2024-09-01 08:02:01+00:00, on pourrait dm svp?,[],0,2024-09,['@engiepartfr']
342,183106,AznarPierre2,mr wick 🐕 (pierre),2024-09-03 19:50:12+00:00,"ont verra bien en attendant je paye plus de 80e par mois chez  , et cela ne peu pas continuer....",['délai d’intervention'],60,2024-09,['@engiepartfr']
343,183128,Valywmb,Bonioma 📵,2024-09-04 10:33:57+00:00,depuis ma régule de 2k chez tufi  je préfère tomber malade tout l’hiver qu’allumer,['problèmes de facturation'],30,2024-09,['@engiepartfr']
344,183161,kalzonee,shovely joe,2024-09-05 08:24:40+00:00,"bonjour , vous m'avez appelé pour préparer mes régulations de facture. ca fait 3 mois que vous me facturez 167€ alors que mon contrat est à 46€ et que j'avais demandé à passer à 100 pour anticiper la régulation. une explication logique autre que ""c'est le systeme""?","['problèmes de facturation', 'problèmes avec l’application', 'délai d’intervention']",100,2024-09,['@engiepartfr']
345,183172,pedestresaulion,🦹🏼‍♂️,2024-09-05 15:40:30+00:00,"  mon compteur linky envoie des informations erronées à engie, malgré les relances et appels personne de chez engie ne daigne se déplacer pour consulter les informations de mon compteur. engie me débite des factures erronées quels sont mes recours ?","['problèmes de facturation', 'service client injoignable', 'problèmes avec l’application']",90,2024-09,"['@engiepartfr', '@60millions']"
346,183177,Syl20HDY,Syl20,2024-09-05 18:53:28+00:00,vos télé conseillers c’est pas possible  le mec m’a limite insulté  ils sont comment les votre  ?,[],0,2024-09,"['@engiepartfr', '@totalenergies']"
347,183308,JeanMoulo1,Keny Ouest🇫🇷🇵🇸🇮🇷,2024-09-09 09:49:36+00:00, service client catastrophique 2 mois que je cours apres 150€ que engie me dois,"['service client injoignable', 'délai d’intervention']",100,2024-09,['@engiepartfr']
348,183341,ENGIEpartFR,ENGIE Particuliers,2024-09-10 07:31:17+00:00,#sondage : quel pourcentage peut-on économiser sur sa facture de chauffage en isolant correctement ses combles ?   la réponse dans quelques jours sur notre compte  !   #jagisavecengie,"['problèmes de facturation', 'pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2024-09,['@engiepartfr']
349,183358,venries,Fabien Venries,2024-09-10 18:49:33+00:00,pas de problème  les hausses de tarif d’abonnement au gaz. une augmentation du kwh ok mais vous justifiez comment la hausse d’abonnement ? moins de conso et une facture qui explose sur les dernières années à qui profite le crime ?,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-09,['@engiepartfr']
350,183392,pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-09-11 17:22:05+00:00,merci ⁦⁩ les prix sont https://t.co/owvhyebaku bougie proche 300€ d abonnement annuel.soit 30€ par mois  https://t.co/b42zeqy1ax,"['problèmes de facturation', 'délai d’intervention']",90,2024-09,['@engiepartfr']
351,183395,KergoatMickael,kergoat mickael,2024-09-11 19:30:35+00:00,   a dû anticiper la hausse je suis passé de 120 à 350€ par mois en 1 été ……,['délai d’intervention'],60,2024-09,"['@lavoixdunord', '@engiepartfr', '@engiegroup']"
352,183563,ricardo54060778,ricardo ricardo,2024-09-16 10:53:50+00:00,    service déplorable   ...  impossible  d'envoyer un mail   .... trés mecontent,['service client injoignable'],40,2024-09,['@engiepartfr']
353,183568,Dit_Clermont,Ni vu ni connu,2024-09-16 13:56:32+00:00, vous m’avez coupé l’électricité alors que je suis insuffisant respiratoire sous oxygène 24/24 avec une machine électrique,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-09,['@engiepartfr']
354,183569,Dit_Clermont,Ni vu ni connu,2024-09-16 14:47:34+00:00, vous m’avez coupé l’électricité alors que je suis insuffisant respiratoire sous oxygène 24/24 avec une machine électrique  bernard magault  numéro contrat : 511 859 172 réf client : 308 539 679,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-09,['@engiepartfr']
355,183629,phcayron_cayron,DE CAYRON,2024-09-18 06:18:40+00:00, impossible de vous joindre par téléphone m herbecq 0668803463,"['service client injoignable', 'délai d’intervention']",100,2024-09,['@engiepartfr']
356,183637,nico_puent,Nico Puent.,2024-09-18 11:53:07+00:00," bonjour, ça fait des années que j’ai l’application engie. je n’ai jamais pu m’y connecter, j’ai tout le temps ce massage d’erreur. si je passe par internet, aucun soucis. c’est que chez moi, ou c’est un problème régulier? https://t.co/9rxkixrh5p","['problèmes de facturation', 'problèmes avec l’application']",50,2024-09,['@engiepartfr']
357,183713,ric4live,EricE,2024-09-20 13:46:31+00:00," bonjour, avez-vous un ligne téléphonique de service à la clientèle à laquelle on peut s'adresser en espagnol ? merci","['service client injoignable', 'délai d’intervention']",100,2024-09,['@engiepartsav']
358,183723,TiteSvt,Bzzzz!,2024-09-20 20:32:30+00:00,"  le gaz est coupé dans la copropriété pour cause de ""factures impayées"" alors que celles-ci le sont mais n'ont pas été enregistrées comme tel. plsrs immeubles dans ce cas. combien de fois cela va-t-il arriver encore ? on nous annonce ""pas d'eau chaude de w-e"" ?!","['problèmes de facturation', 'pannes et urgences']",80,2024-09,['@engiepartfr']
359,183829,GGCadoudal,Cadoudal,2024-09-23 18:42:44+00:00,je viens de découvrir que  a augmenté ses tarifs de 25 % pendant l’été  comment des trucs comme ça sont possibles sans que tout explose dans le pays ?? moi mon salaire il prend jamais +25 % contrairement aux billets sncf ou au tarif de gaz « réglementé »,"['problèmes de facturation', 'pannes et urgences']",80,2024-09,['@engiepartfr']
360,183851,Sayulim_,Sayulim - on blue sky,2024-09-24 09:08:38+00:00, et les clients déjà chez vous ? ils doivent contacter  ?,"['service client injoignable', 'délai d’intervention']",100,2024-09,"['@edfetmoi', '@engiepartfr']"
361,183889,JlucLavieville,"Jluc. Lavieville,",2024-09-25 10:39:08+00:00,#engie  cela vous arrive de répondre aux lettres recommandées que vos clients vous envoient? vous ne respectez plus rien !,"['service client injoignable', 'délai d’intervention']",100,2024-09,['@engiepartfr']
362,183933,ENGIEpartFR,ENGIE Particuliers,2024-09-26 15:49:34+00:00, merci à tous d'avoir suivi notre #live et notre participation à la 7e édition de l’#uapv dédiée à l'#autoconsommation solaire !  suivez notre compte  et apprenez-en plus sur les solutions pour consommer moins et mieux !   #jagisavecengie https://t.co/kehrmhlmqs,"['problèmes de facturation', 'pannes et urgences', 'problèmes avec l’application']",100,2024-09,['@engiepartfr']
363,183953,JlucLavieville,"Jluc. Lavieville,",2024-09-27 05:06:28+00:00,"  c’est super d’éduquer les consommateurs mais éduquez vous et répondez aux lettres recommandées que le client vous envoie !?  le respect du client, vous ne l’avez plus !",['délai d’intervention'],60,2024-09,"['@engiepartfr', '@enerplan']"
364,184085,Aeorru18,Aeorru,2024-09-30 20:29:37+00:00,plus d'eau chaude sur deux bâtiments du nouveau quartier république raccordés au réseau de chaleur... #nantes ça revient quand   ?,['pannes et urgences'],50,2024-09,['@engiepartfr']
365,184147,Eno_kel,Enora Keller,2024-10-02 13:32:56+00:00,"3 jours que l’entreprise est sensée me rappeler et ne m’a pas rappelée. je n’ai toujours pas d’eau chaude. je prends des douches glaciales tous les jours. l’entreprise nous fait tourner en bourrique. ma mère a appelé l’entreprise avec son patient chauffagiste pendant 2h ce matin. les gens au bout du fil n’y connaissent rien en chaudière. et ils prétendent qu’ils rappellent et ne rappellent pas. ils m’ont installée n’importe comment mon ballon d’eau chaude et d’après le patient de ma mère y’a des fils qui sont n’importe comment ! ma mère a payé un accompte pour l’installation et on est comme des connes. que faire ? changer d’entreprise ? je vous invite à ne jamais faire appel à cette entreprise , ça s’appelle engie. ils vont avoir des avis google très négatifs de ma part. on est déjà au mois d’octobre et je ne peux pas avoir d’eau chaude, ça dure depuis le mois d’août cette histoire.     c’est un scandale ! je suis polyhandicapée et je me retrouve à l’eau froide depuis des semaines.","['pannes et urgences', 'service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2024-10,"['@engiepartfr', '@engiegroup']"
366,184182,ph1823,ph1823,2024-10-03 12:56:34+00:00,"le mail un peu bugé  et avant on avait un lien pour refusé, visiblement maintenant obligé de téléphoner  https://t.co/nowvosm207","['service client injoignable', 'problèmes avec l’application']",60,2024-10,['@engiepartfr']
367,184190,ronaldimike,ronaldimike,2024-10-03 17:44:47+00:00,  impossible de vous contacter par mail à chaque fois erreur dans votre formulaire!! possible d'avoir une adresse mail ??? ça commence à me saouler vos arnaques !,"['problèmes de facturation', 'service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2024-10,['@engiepartfr']
368,184196,SandrineSzelag7,Sandrine Szelagowski,2024-10-03 21:55:05+00:00, y a t il des heures creuses,[],0,2024-10,['@engiepartfr']
369,184209,me_jvlle,M.,2024-10-04 06:32:43+00:00,"on a pris une régul de 300 euros sur notre facture , bon certes… mais j’apprends mtn que notre offre n’étant plus commercialisée, on prend en plus 100 euros d’augmentation/mois avec la nouvelle… . et merci le courrier obscur pour t’informer bien sûr.","['problèmes de facturation', 'problèmes avec l’application', 'délai d’intervention']",100,2024-10,['@engiepartfr']
370,184211,Eno_kel,Enora Keller,2024-10-04 07:40:59+00:00," ma mère vous a contacté suite à votre message twitter, et toujours rien !!!","['service client injoignable', 'délai d’intervention']",100,2024-10,['@engiepartsav']
371,184211,Eno_kel,Enora Keller,2024-10-04 08:05:59+00:00,"engie home service : la pire expérience de toute ma vie avec une entreprise !   votre entreprise m’a bloquée le jeudi pendant 5h chez moi, ensuite m’a bloquée mon vendredi en prétendant qu’un mec viendrait le vendredi pour régler ce qui ne va pas ( soit disant une histoire de résistance). tout le vendredi j’ai attendu chez moi au qu’à où la personne viendrait comme c’était prévu, elle n’est jamais venu. finalement le vendredi soir le mec m’a appelé pour me dire qu’il n’était pas au courant qu’il devait venir le vendredi, il m’a donné rendez-vous le lundi d’après à 7h30 du matin, soit disant j’allais enfin avoir de l’eau chaude. il n’a pas réussi à régler le probleme, il est parti en me disant qu’il finirait par me mettre l’eau chaude et qu’il allait me rappeler pour revenir. il ne m’a pas rappelée de toute la semaine ! je vais porter plainte contre votre entreprise! je n’ai jamais vu ça !  ma mère a payé un acompte et je suis à l’eau froide depuis le mois d’août alors que je suis polyhandicapée !     #scandale #engie #arnaque #incompetence #chauffeeau #entreprise #attention","['pannes et urgences', 'service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2024-10,['@engiepartfr']
372,184213,kocherchristia4,kocher christian. je ne me vaccinerai pas.,2024-10-04 08:52:29+00:00,"  et après vous avez l'audace de m'envoyer des lettres pour me réclamer 3 euros et des poussières ! ça va faire 3 ans ! en me menaçant pour ainsi dire ! si vous croyez que je vais me laissé faire , et payer ! vous faites fausse route avec moi !",['délai d’intervention'],60,2024-10,"['@engiepartfr', '@eno_kel']"
373,184225,mayottai,Boboalam,2024-10-04 17:21:25+00:00," je vais porter plainte , toute la journée vous m’avez dit au téléphone que je me suis rétracté et que c’est bon je suis pas engagé chez vous pour m’envoyer à 18hr un mail de bienvenue avec un contrat que j’ai jamais signé, heureusement j’ai enregistré les 2 appels","['service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2024-10,['@engiepartfr']
374,184273,__Kaiden__,Kaiden  #CAILLOTOUT,2024-10-06 00:57:37+00:00,ptdrrrrrrrrrr je change de fournisseur d'électricité et je dois payer 200 balles ????? allez vous faire enculer  !!!  lundi matin ça va vous appelez et croyez moi que je vais pas payer vôtre merde !  https://t.co/fev7ainpiv,"['problèmes de facturation', 'pannes et urgences', 'problèmes avec l’application', 'délai d’intervention']",100,2024-10,['@engiepartfr']
375,184303,vr54110,Cy Ga (vr54110),2024-10-06 20:52:22+00:00, pour pouvoir en profiter faudrait déjà qu'on puisse accéder à notre compte depuis votre site et application qui ne fonctionnent plus depuis mai ( on est plusieurs à attendre que ça refonctionne) veuillez me dire quand ceci sera réglé ici et pas en privé,['problèmes avec l’application'],20,2024-10,['@engiepartfr']
376,184326,meihatsume_com,MEI HATSUME {},2024-10-07 11:45:11+00:00, est ce que vous réalisez du démarchage dans nancy cette semaine ?,['délai d’intervention'],60,2024-10,['@engiepartfr']
377,184369,LaurentBauer,Laurent Bauer,2024-10-08 16:15:08+00:00,"suite de ma journée ""formulaire de contact foireux"" : la zone de commentaire limitée à 200 caractères. dites  on n'est plus en 1970 à compter les octets, hein... si je saisis un message c'est que ma demande n'est pas simple.",['service client injoignable'],40,2024-10,['@engiepartfr']
378,184410,justdwaeki,𐙚 𝓼𝓮𝓷𝓼𝓮𝓸 合༄.°,2024-10-09 19:32:16+00:00, cc j’ai plus d’électricité mes voisins non plus on fait comment pitié,"['problèmes de facturation', 'pannes et urgences', 'service client injoignable']",100,2024-10,['@enedis_clients']
